,faction,class,name,unit_size,offence,defence,caste,category,special_category,multiplayer_cost,entity_size,key,fly_speed
144,wh_main_vmp_vampire_counts,Lord,Helman Ghorst on The Brothers Ghorst Corpse Cart ,1.0,,,Lord,Wizard,,1350.0,small,wh_dlc04_vmp_cha_helman_ghorst_1,0.0
145,wh_main_vmp_vampire_counts,Lord,Vlad von Carstein,1.0,AP,Armoured,Lord,Wizard,,1200.0,small,wh_dlc04_vmp_cha_vlad_von_carstein_0,0.0
146,wh_main_vmp_vampire_counts,Lord,Necrarch Vampire Lord,1.0,,,Lord,Wizard,,750.0,small,wh2_dlc11_vmp_cha_bloodline_necrarch_lord_0,0.0
147,wh_main_vmp_vampire_counts,Lord,Lahmian Vampire Lord on Barded Nightmare,1.0,,Armoured,Lord,Wizard,,1200.0,medium,wh2_dlc11_vmp_cha_bloodline_lahmian_lord_1,0.0
148,wh_main_vmp_vampire_counts,Lord,Von Carstein Vampire Lord on Zombie Dragon,1.0,AP,,Lord,Wizard,,2100.0,very_large,wh2_dlc11_vmp_cha_bloodline_von_carstein_lord_3,90.0
149,wh_main_vmp_vampire_counts,Lord,Necrarch Vampire Lord on Hellsteed,1.0,,,Lord,Wizard,,1200.0,medium,wh2_dlc11_vmp_cha_bloodline_necrarch_lord_2,105.0
150,wh_main_vmp_vampire_counts,Lord,Mannfred von Carstein,1.0,,Armoured,Lord,Wizard,,950.0,small,wh_main_vmp_cha_mannfred_von_carstein_0,0.0
151,wh_main_vmp_vampire_counts,Lord,Blood Dragon Vampire Lord,1.0,AI,Armoured,Lord,Wizard,,1050.0,small,wh2_dlc11_vmp_cha_bloodline_blood_dragon_lord_0,0.0
152,wh_main_vmp_vampire_counts,Lord,Vampire Lord on Barded Nightmare,1.0,,Armoured & Shielded,Lord,Wizard,,1150.0,medium,wh_main_vmp_cha_vampire_lord_5,0.0
153,wh_main_vmp_vampire_counts,Lord,Master Necromancer,1.0,,,Lord,Wizard,,350.0,small,wh_main_vmp_cha_master_necromancer_0,0.0
154,wh_main_vmp_vampire_counts,Lord,Helman Ghorst,1.0,,,Lord,Wizard,,550.0,small,wh_dlc04_vmp_cha_helman_ghorst_0,0.0
155,wh_main_vmp_vampire_counts,Lord,Von Carstein Vampire Lord on Barded Nightmare,1.0,,Armoured & Shielded,Lord,Wizard,,1200.0,medium,wh2_dlc11_vmp_cha_bloodline_von_carstein_lord_1,0.0
156,wh_main_vmp_vampire_counts,Lord,Lahmian Vampire Lord on Zombie Dragon,1.0,AP,,Lord,Wizard,,2100.0,very_large,wh2_dlc11_vmp_cha_bloodline_lahmian_lord_3,90.0
157,wh_main_vmp_vampire_counts,Lord,Von Carstein Vampire Lord,1.0,,Armoured & Shielded,Lord,Wizard,,950.0,small,wh2_dlc11_vmp_cha_bloodline_von_carstein_lord_0,0.0
158,wh_main_vmp_vampire_counts,Lord,Master Necromancer on Corpse Cart (Unholy Lodestone),1.0,,,Lord,Wizard,,650.0,small,wh_dlc04_vmp_cha_master_necromancer_3,0.0
159,wh_main_vmp_vampire_counts,Hero,Vampire (Shadows),1.0,,Armoured,Hero,Wizard,,650.0,small,wh_dlc05_vmp_cha_vampire_shadows_0,0.0
160,wh_main_vmp_vampire_counts,Hero,Krell,1.0,AP & AL,Armoured,Hero,Melee Specialist,,800.0,small,wh_pro03_vmp_cha_krell_campaign_4,0.0
161,wh_main_vmp_vampire_counts,Hero,Vampire (Death),1.0,,Armoured,Hero,Wizard,,650.0,small,wh_main_vmp_cha_vampire_0,0.0
162,wh_main_vmp_vampire_counts,Hero,Necromancer on Corpse Cart (Unholy Lodestone),1.0,,,Hero,Wizard,,700.0,small,wh_dlc04_vmp_cha_necromancer_3,0.0
163,wh_main_vmp_vampire_counts,Hero,Necromancer,1.0,,,Hero,Wizard,,300.0,small,wh_main_vmp_cha_necromancer_0,0.0
164,wh_main_vmp_vampire_counts,Hero,Necromancer on Corpse Cart (Balefire),1.0,,,Hero,Wizard,,700.0,small,wh_dlc04_vmp_cha_necromancer_2,0.0
165,wh_main_vmp_vampire_counts,Hero,Vampire (Death) on Hellsteed,1.0,,Armoured,Hero,Wizard,,1100.0,medium,wh_main_vmp_cha_vampire_2,105.0
166,wh_main_vmp_vampire_counts,Hero,Wight King,1.0,AI,Armoured & Shielded,Hero,Melee Specialist,,600.0,small,wh_main_vmp_cha_wight_king_0,0.0
167,wh_main_vmp_vampire_counts,Hero,Wight King on Barded Skeletal Steed,1.0,AI,Armoured & Shielded,Hero,Melee Specialist,,850.0,medium,wh_main_vmp_cha_wight_king_2,0.0
168,wh_main_vmp_vampire_counts,Hero,Vampire (Shadows) on Hellsteed,1.0,,Armoured,Hero,Wizard,,1100.0,medium,wh_dlc05_vmp_cha_vampire_shadows_2,105.0
169,wh_main_vmp_vampire_counts,Hero,Necromancer on Corpse Cart,1.0,,,Hero,Wizard,,500.0,small,wh_dlc04_vmp_cha_necromancer_1,0.0
170,wh_main_vmp_vampire_counts,Hero,Vampire (Death) on Barded Nightmare,1.0,,Armoured,Hero,Wizard,,900.0,medium,wh_main_vmp_cha_vampire_1,0.0
171,wh_main_vmp_vampire_counts,Hero,Banshee,1.0,AP,,Hero,Melee Specialist,,750.0,small,wh_main_vmp_cha_banshee,0.0
172,wh_main_vmp_vampire_counts,Hero,Vampire (Shadows) on Barded Nightmare,1.0,,Armoured,Hero,Wizard,,900.0,medium,wh_dlc05_vmp_cha_vampire_shadows_1,0.0
173,wh_main_vmp_vampire_counts,Hero,Necromancer on Nightmare,1.0,,,Hero,Wizard,,500.0,medium,wh_main_vmp_cha_necromancer_5,0.0
174,wh_main_vmp_vampire_counts,Melee Infantry,Grave Guard (Great Weapons),120.0,AP,Armoured,Melee Infantry,Greatsword Infantry,,950.0,small,wh_main_vmp_inf_grave_guard_1,0.0
175,wh_main_vmp_vampire_counts,Melee Infantry,Crypt Ghouls,120.0,,,Melee Infantry,Cudgel Infantry,,600.0,small,wh_main_vmp_inf_crypt_ghouls,0.0
176,wh_main_vmp_vampire_counts,Melee Infantry,Skeleton Warriors,160.0,,Shielded,Melee Infantry,Sword Infantry,,300.0,small,wh_main_vmp_inf_skeleton_warriors_0,0.0
177,wh_main_vmp_vampire_counts,Melee Infantry,The Konigstein Stalkers (Skeleton Warriors),160.0,,Armoured & Shielded,Melee Infantry,Sword Infantry,renown,475.0,small,wh_dlc04_vmp_inf_konigstein_stalkers_0,0.0
178,wh_main_vmp_vampire_counts,Melee Infantry,Grave Guard,120.0,AI,Armoured & Shielded,Melee Infantry,Sword Infantry,,850.0,small,wh_main_vmp_inf_grave_guard_0,0.0
179,wh_main_vmp_vampire_counts,Melee Infantry,Zombies,160.0,,,Melee Infantry,Sword Infantry,,100.0,small,wh_main_vmp_inf_zombie,0.0
180,wh_main_vmp_vampire_counts,Melee Infantry,Cairn Wraiths,60.0,AP,,Melee Infantry,Scythe Infantry,,850.0,small,wh_main_vmp_inf_cairn_wraiths,0.0
181,wh_main_vmp_vampire_counts,Melee Infantry,The Feasters in the Dusk (Crypt Ghouls),120.0,,,Melee Infantry,Cudgel Infantry,renown,800.0,small,wh_dlc04_vmp_inf_feasters_in_the_dusk_0,0.0
182,wh_main_vmp_vampire_counts,Melee Infantry,Skeleton Spearmen,160.0,AL,Shielded,Melee Infantry,Spear Infantry,,350.0,small,wh_main_vmp_inf_skeleton_warriors_1,0.0
183,wh_main_vmp_vampire_counts,Melee Infantry,The Tithe (Zombies),200.0,,,Melee Infantry,Sword Infantry,renown,200.0,small,wh_dlc04_vmp_inf_tithe_0,0.0
184,wh_main_vmp_vampire_counts,Melee Infantry,The Sternsmen (Grave Guard),120.0,AI,Armoured & Shielded,Melee Infantry,Sword Infantry,renown,1150.0,small,wh_dlc04_vmp_inf_sternsmen_0,0.0
185,wh_main_vmp_vampire_counts,Missile Infantry,Sylvanian Handgunners,90.0,AP,,Missile Infantry,Missile Infantry,,600.0,small,wh2_dlc11_vmp_inf_handgunners,0.0
186,wh_main_vmp_vampire_counts,Missile Infantry,Sylvanian Crossbowmen,90.0,,,Missile Infantry,Missile Infantry,,475.0,small,wh2_dlc11_vmp_inf_crossbowmen,0.0
187,wh_main_vmp_vampire_counts,Melee Cavalry,Hexwraiths,60.0,AP,,Melee Cavalry,Cavalry,,1400.0,medium,wh_main_vmp_cav_hexwraiths,0.0
188,wh_main_vmp_vampire_counts,Melee Cavalry,The Chillgheists (Hexwraiths),60.0,AP,,Melee Cavalry,Cavalry,renown,1700.0,medium,wh_dlc04_vmp_cav_chillgheists_0,0.0
189,wh_main_vmp_vampire_counts,Melee Cavalry,Blood Knights,60.0,AL,Armoured & Shielded,Melee Cavalry,Shock Cavalry,,1700.0,medium,wh_dlc02_vmp_cav_blood_knights_0,0.0
190,wh_main_vmp_vampire_counts,Melee Cavalry,Black Knights (Lances & Barding),60.0,,Armoured & Shielded,Melee Cavalry,Shock Cavalry,,1100.0,medium,wh_main_vmp_cav_black_knights_3,0.0
191,wh_main_vmp_vampire_counts,Melee Cavalry,Verek's Reavers (Black Knights - Lances & Barding),60.0,,Armoured & Shielded,Melee Cavalry,Shock Cavalry,renown,1400.0,medium,wh_dlc04_vmp_cav_vereks_reavers_0,0.0
192,wh_main_vmp_vampire_counts,Melee Cavalry,Black Knights,60.0,AI,Armoured & Shielded,Melee Cavalry,Cavalry,,1000.0,medium,wh_main_vmp_cav_black_knights_0,0.0
193,wh_main_vmp_vampire_counts,Support,Mortis Engine,1.0,AP,,Chariot,Magic Chariot,,1400.0,large,wh_dlc04_vmp_veh_mortis_engine_0,0.0
194,wh_main_vmp_vampire_counts,Support,Corpse Cart (Unholy Lodestone),1.0,,,Chariot,Magic Chariot,,500.0,small,wh_dlc04_vmp_veh_corpse_cart_2,0.0
195,wh_main_vmp_vampire_counts,Support,Corpse Cart (Balefire),1.0,,,Chariot,Magic Chariot,,500.0,small,wh_dlc04_vmp_veh_corpse_cart_1,0.0
196,wh_main_vmp_vampire_counts,Support,Corpse Cart,1.0,,,Chariot,Magic Chariot,,300.0,small,wh_dlc04_vmp_veh_corpse_cart_0,0.0
197,wh_main_vmp_vampire_counts,Support,The Claw of Nagash (Mortis Engine),1.0,AP,,Chariot,Magic Chariot,renown,1700.0,large,wh_dlc04_vmp_veh_claw_of_nagash_0,0.0
198,wh_main_vmp_vampire_counts,Support,Black Coach,1.0,AP,,Chariot,Magic Chariot,,1100.0,medium,wh_main_vmp_veh_black_coach,0.0
199,wh_main_vmp_vampire_counts,Flying War Beasts,Fell Bats,60.0,,,War Beast,Flying War Beasts,,400.0,small,wh_main_vmp_mon_fell_bats,110.0
200,wh_main_vmp_vampire_counts,War Beast,The Direpack (Dire Wolves),80.0,AL,,War Beast,War Beasts,renown,650.0,small,wh_dlc04_vmp_mon_direpack_0,0.0
201,wh_main_vmp_vampire_counts,War Beast,Dire Wolves,80.0,,,War Beast,War Beasts,,500.0,small,wh_main_vmp_mon_dire_wolves,0.0
202,wh_main_vmp_vampire_counts,Flying Cavalry,The Devils of Swartzhafen (Vargheists),16.0,AP,,Monstrous Infantry,Flying Monstrous Infantry,renown,1300.0,large,wh_dlc04_vmp_mon_devils_swartzhafen_0,92.0
203,wh2_dlc11_cst_vampire_coast,Monstrous Infantry,Mournguls,16.0,AP,,Monstrous Infantry,Monstrous Infantry,,950.0,large,wh2_dlc11_cst_mon_mournguls_0,0.0
204,wh_main_vmp_vampire_counts,Monstrous Infantry,Mournguls,16.0,AP,,Monstrous Infantry,Monstrous Infantry,,950.0,large,wh2_dlc11_cst_mon_mournguls_0,0.0
205,wh_main_vmp_vampire_counts,Monstrous Infantry,Crypt Horrors,16.0,AP,,Monstrous Infantry,Monstrous Infantry,,900.0,large,wh_main_vmp_mon_crypt_horrors,0.0
206,wh_main_vmp_vampire_counts,Flying Cavalry,Vargheists,16.0,AP,,Monstrous Infantry,Flying Monstrous Infantry,,1000.0,large,wh_main_vmp_mon_vargheists,92.0
207,wh_main_vmp_vampire_counts,Flying Monster,Terrorgheist,1.0,AP & AL,Armoured,Monster,Flying Monster,,2050.0,very_large,wh_main_vmp_mon_terrorgheist,90.0
208,wh_main_vmp_vampire_counts,Monster,Varghulf,1.0,AP,,Monster,Monster,,1400.0,large,wh_main_vmp_mon_varghulf,0.0
209,wh3_main_tze_tzeentch,Lord,Herald of Tzeentch (Tzeentch) on Burning Chariot,1.0,AP,,Lord,Wizard,,1500.0,medium,wh3_main_tze_cha_herald_of_tzeentch_tzeentch_2,85.0
210,wh3_main_dae_daemon_prince,Lord,Herald of Tzeentch (Tzeentch) on Burning Chariot,1.0,AP,,Lord,Wizard,,1500.0,medium,wh3_main_tze_cha_herald_of_tzeentch_tzeentch_2,85.0
211,wh_main_chs_chaos,Lord,Chaos Sorcerer Lord of Tzeentch (Metal) on Chaos Steed,1.0,MA,Armoured,Lord,Wizard,,1000.0,medium,wh3_dlc20_chs_cha_chaos_sorcerer_lord_metal_mtze_chaos_steed,0.0
212,wh3_main_tze_tzeentch,Lord,Chaos Sorcerer Lord of Tzeentch (Metal) on Chaos Steed,1.0,MA,Armoured,Lord,Wizard,,1000.0,medium,wh3_dlc20_chs_cha_chaos_sorcerer_lord_metal_mtze_chaos_steed,0.0
213,wh3_main_tze_tzeentch,Lord,Exalted Lord of Change (Tzeentch),1.0,AP,,Lord,Wizard,,2000.0,very_large,wh3_main_tze_cha_exalted_lord_of_change_tzeentch_0,90.0
214,wh3_main_dae_daemon_prince,Lord,Exalted Lord of Change (Tzeentch),1.0,AP,,Lord,Wizard,,2000.0,very_large,wh3_main_tze_cha_exalted_lord_of_change_tzeentch_0,90.0
215,wh_main_chs_chaos,Lord,Chaos Sorcerer Lord of Tzeentch (Tzeentch) on Chaos Steed,1.0,MA,Armoured,Lord,Wizard,,1000.0,medium,wh3_dlc20_chs_cha_chaos_sorcerer_lord_tzeentch_mtze_chaos_steed,0.0
216,wh3_main_tze_tzeentch,Lord,Chaos Sorcerer Lord of Tzeentch (Tzeentch) on Chaos Steed,1.0,MA,Armoured,Lord,Wizard,,1000.0,medium,wh3_dlc20_chs_cha_chaos_sorcerer_lord_tzeentch_mtze_chaos_steed,0.0
217,wh_main_chs_chaos,Lord,Chaos Lord of Tzeentch on Chaos Chariot,1.0,AP,Armoured & Shielded,Lord,Chariot,,1500.0,large,wh3_dlc24_chs_cha_chaos_lord_mtze_chaos_chariot,0.0
218,wh3_main_tze_tzeentch,Lord,Chaos Lord of Tzeentch on Chaos Chariot,1.0,AP,Armoured & Shielded,Lord,Chariot,,1500.0,large,wh3_dlc24_chs_cha_chaos_lord_mtze_chaos_chariot,0.0
219,wh3_main_tze_tzeentch,Lord,Herald of Tzeentch (Tzeentch),1.0,MA,,Lord,Wizard,,800.0,small,wh3_main_tze_cha_herald_of_tzeentch_tzeentch_0,0.0
220,wh3_main_dae_daemon_prince,Lord,Herald of Tzeentch (Tzeentch),1.0,MA,,Lord,Wizard,,800.0,small,wh3_main_tze_cha_herald_of_tzeentch_tzeentch_0,0.0
221,wh_main_chs_chaos,Lord,Chaos Lord of Tzeentch,1.0,AP & AL,Armoured & Shielded,Lord,Halberd Infantry,,1150.0,small,wh3_dlc24_chs_cha_chaos_lord_mtze,0.0
222,wh3_main_tze_tzeentch,Lord,Chaos Lord of Tzeentch,1.0,AP & AL,Armoured & Shielded,Lord,Halberd Infantry,,1150.0,small,wh3_dlc24_chs_cha_chaos_lord_mtze,0.0
223,wh_main_chs_chaos,Lord,Vilitch the Curseling,1.0,MA,Armoured,Lord,Wizard,,1000.0,small,wh3_dlc20_tze_cha_vilitch,0.0
224,wh3_main_tze_tzeentch,Lord,Vilitch the Curseling,1.0,MA,Armoured,Lord,Wizard,,1000.0,small,wh3_dlc20_tze_cha_vilitch,0.0
225,wh_main_chs_chaos,Lord,Chaos Sorcerer Lord of Tzeentch (Metal) on Chaos Warshrine,1.0,MA,,Lord,Wizard,,1600.0,very_large,wh3_dlc20_chs_cha_chaos_sorcerer_lord_metal_mtze_warshrine,0.0
226,wh3_main_tze_tzeentch,Lord,Chaos Sorcerer Lord of Tzeentch (Metal) on Chaos Warshrine,1.0,MA,,Lord,Wizard,,1600.0,very_large,wh3_dlc20_chs_cha_chaos_sorcerer_lord_metal_mtze_warshrine,0.0
227,wh_main_chs_chaos,Lord,Daemon Prince of Tzeentch,1.0,MA,,Lord,Daemon Prince,,2100.0,very_large,wh3_dlc20_chs_cha_daemon_prince_mtze,80.0
228,wh3_main_tze_tzeentch,Lord,Daemon Prince of Tzeentch,1.0,MA,,Lord,Daemon Prince,,2100.0,very_large,wh3_dlc20_chs_cha_daemon_prince_mtze,80.0
229,wh_main_chs_chaos,Lord,Chaos Sorcerer Lord of Tzeentch (Metal) on Disc of Tzeentch,1.0,MA,Armoured,Lord,Wizard,,1200.0,medium,wh3_dlc20_chs_cha_chaos_sorcerer_lord_metal_mtze_disc,105.0
230,wh3_main_tze_tzeentch,Lord,Chaos Sorcerer Lord of Tzeentch (Metal) on Disc of Tzeentch,1.0,MA,Armoured,Lord,Wizard,,1200.0,medium,wh3_dlc20_chs_cha_chaos_sorcerer_lord_metal_mtze_disc,105.0
231,wh3_main_tze_tzeentch,Lord,Herald of Tzeentch (Metal),1.0,MA,,Lord,Wizard,,800.0,small,wh3_main_tze_cha_herald_of_tzeentch_metal_0,0.0
232,wh3_main_dae_daemon_prince,Lord,Herald of Tzeentch (Metal),1.0,MA,,Lord,Wizard,,800.0,small,wh3_main_tze_cha_herald_of_tzeentch_metal_0,0.0
233,wh3_main_tze_tzeentch,Lord,Kairos Fateweaver,1.0,AP,,Lord,Wizard,,1400.0,very_large,wh3_main_tze_cha_kairos_fateweaver_custom_battle_0,90.0
234,wh3_main_tze_tzeentch,Lord,The Changeling,1.0,MA,,Lord,Wizard,,400.0,small,wh3_dlc24_tze_cha_changeling,0.0
235,wh_main_chs_chaos,Lord,Chaos Sorcerer Lord of Tzeentch (Metal),1.0,MA,Armoured,Lord,Wizard,,800.0,small,wh3_dlc20_chs_cha_chaos_sorcerer_lord_metal_mtze,0.0
236,wh3_main_tze_tzeentch,Lord,Chaos Sorcerer Lord of Tzeentch (Metal),1.0,MA,Armoured,Lord,Wizard,,800.0,small,wh3_dlc20_chs_cha_chaos_sorcerer_lord_metal_mtze,0.0
237,wh_main_chs_chaos,Lord,Chaos Sorcerer Lord of Tzeentch (Tzeentch),1.0,MA,Armoured,Lord,Wizard,,800.0,small,wh3_dlc20_chs_cha_chaos_sorcerer_lord_tzeentch_mtze,0.0
238,wh3_main_tze_tzeentch,Lord,Chaos Sorcerer Lord of Tzeentch (Tzeentch),1.0,MA,Armoured,Lord,Wizard,,800.0,small,wh3_dlc20_chs_cha_chaos_sorcerer_lord_tzeentch_mtze,0.0
239,wh_main_chs_chaos,Lord,Chaos Lord of Tzeentch on Disc of Tzeentch,1.0,AP & AL,Armoured & Shielded,Lord,Halberd Infantry,,1550.0,medium,wh3_dlc24_chs_cha_chaos_lord_mtze_disc,105.0
240,wh3_main_tze_tzeentch,Lord,Chaos Lord of Tzeentch on Disc of Tzeentch,1.0,AP & AL,Armoured & Shielded,Lord,Halberd Infantry,,1550.0,medium,wh3_dlc24_chs_cha_chaos_lord_mtze_disc,105.0
241,wh3_main_tze_tzeentch,Lord,Herald of Tzeentch (Tzeentch) on Disc of Tzeentch,1.0,MA,,Lord,Wizard,,1200.0,medium,wh3_main_tze_cha_herald_of_tzeentch_tzeentch_1,105.0
242,wh3_main_tze_tzeentch,Lord,Herald of Tzeentch (Metal) on Disc of Tzeentch,1.0,MA,,Lord,Wizard,,1200.0,medium,wh3_main_tze_cha_herald_of_tzeentch_metal_1,105.0
243,wh_main_chs_chaos,Lord,Sarthorael the Everwatcher,1.0,AP,,Lord,Wizard,,1700.0,very_large,wh_main_chs_cha_lord_of_change_0,90.0
244,wh3_main_tze_tzeentch,Lord,Sarthorael the Everwatcher,1.0,AP,,Lord,Wizard,,1700.0,very_large,wh_main_chs_cha_lord_of_change_0,90.0
245,wh3_main_tze_tzeentch,Lord,Herald of Tzeentch (Metal) on Burning Chariot,1.0,AP,,Lord,Wizard,,1500.0,medium,wh3_main_tze_cha_herald_of_tzeentch_metal_2,85.0
246,wh3_main_dae_daemon_prince,Lord,Herald of Tzeentch (Metal) on Burning Chariot,1.0,AP,,Lord,Wizard,,1500.0,medium,wh3_main_tze_cha_herald_of_tzeentch_metal_2,85.0
247,wh_main_chs_chaos,Lord,Chaos Lord of Tzeentch on Chaos Steed,1.0,AP & AL,Armoured & Shielded,Lord,Cavalry,,1350.0,medium,wh3_dlc24_chs_cha_chaos_lord_mtze_chaos_steed,0.0
248,wh3_main_tze_tzeentch,Lord,Chaos Lord of Tzeentch on Chaos Steed,1.0,AP & AL,Armoured & Shielded,Lord,Cavalry,,1350.0,medium,wh3_dlc24_chs_cha_chaos_lord_mtze_chaos_steed,0.0
249,wh_main_chs_chaos,Lord,Chaos Sorcerer Lord of Tzeentch (Tzeentch) on Disc of Tzeentch,1.0,MA,Armoured,Lord,Wizard,,1200.0,medium,wh3_dlc20_chs_cha_chaos_sorcerer_lord_tzeentch_mtze_disc,105.0
250,wh3_main_tze_tzeentch,Lord,Chaos Sorcerer Lord of Tzeentch (Tzeentch) on Disc of Tzeentch,1.0,MA,Armoured,Lord,Wizard,,1200.0,medium,wh3_dlc20_chs_cha_chaos_sorcerer_lord_tzeentch_mtze_disc,105.0
251,wh3_main_tze_tzeentch,Lord,Exalted Lord of Change (Metal),1.0,AP,,Lord,Wizard,,2000.0,very_large,wh3_main_tze_cha_exalted_lord_of_change_metal_0,90.0
252,wh3_main_dae_daemon_prince,Lord,Exalted Lord of Change (Metal),1.0,AP,,Lord,Wizard,,2000.0,very_large,wh3_main_tze_cha_exalted_lord_of_change_metal_0,90.0
253,wh_main_chs_chaos,Lord,Chaos Sorcerer Lord of Tzeentch (Tzeentch) on Chaos Warshrine,1.0,MA,,Lord,Wizard,,1600.0,very_large,wh3_dlc20_chs_cha_chaos_sorcerer_lord_tzeentch_mtze_warshrine,0.0
254,wh3_main_tze_tzeentch,Lord,Chaos Sorcerer Lord of Tzeentch (Tzeentch) on Chaos Warshrine,1.0,MA,,Lord,Wizard,,1600.0,very_large,wh3_dlc20_chs_cha_chaos_sorcerer_lord_tzeentch_mtze_warshrine,0.0
255,wh_main_chs_chaos,Hero,Exalted Hero of Tzeentch on Chaos Steed,1.0,AP & AL,Armoured,Hero,Melee Specialist,,1050.0,medium,wh3_dlc24_chs_cha_exalted_hero_mtze_chaos_steed,0.0
256,wh3_main_tze_tzeentch,Hero,Exalted Hero of Tzeentch on Chaos Steed,1.0,AP & AL,Armoured,Hero,Melee Specialist,,1050.0,medium,wh3_dlc24_chs_cha_exalted_hero_mtze_chaos_steed,0.0
257,wh3_main_tze_tzeentch,Hero,Cultist of Tzeentch,1.0,MA,,Hero,Wizard,,400.0,small,wh3_main_tze_cha_cultist_0,0.0
258,wh3_main_tze_tzeentch,Hero,Iridescent Horror (Metal) on Burning Chariot,1.0,AP,,Hero,Wizard,,1400.0,medium,wh3_main_tze_cha_iridescent_horror_metal_2,85.0
259,wh3_main_dae_daemon_prince,Hero,Iridescent Horror (Metal) on Burning Chariot,1.0,AP,,Hero,Wizard,,1400.0,medium,wh3_main_tze_cha_iridescent_horror_metal_2,85.0
260,wh_main_chs_chaos,Hero,Chaos Sorcerer of Tzeentch (Tzeentch),1.0,MA,Armoured,Hero,Wizard,,500.0,small,wh3_dlc20_chs_cha_chaos_sorcerer_tzeentch_mtze,0.0
261,wh3_main_tze_tzeentch,Hero,Chaos Sorcerer of Tzeentch (Tzeentch),1.0,MA,Armoured,Hero,Wizard,,500.0,small,wh3_dlc20_chs_cha_chaos_sorcerer_tzeentch_mtze,0.0
262,wh_main_chs_chaos,Hero,Chaos Sorcerer of Tzeentch (Metal) on Disc of Tzeentch,1.0,MA,Armoured,Hero,Wizard,,900.0,medium,wh3_dlc20_chs_cha_chaos_sorcerer_metal_mtze_disc,105.0
263,wh3_main_tze_tzeentch,Hero,Chaos Sorcerer of Tzeentch (Metal) on Disc of Tzeentch,1.0,MA,Armoured,Hero,Wizard,,900.0,medium,wh3_dlc20_chs_cha_chaos_sorcerer_metal_mtze_disc,105.0
264,wh3_main_tze_tzeentch,Hero,Iridescent Horror (Tzeentch) on Disc of Tzeentch,1.0,MA,,Hero,Wizard,,1100.0,medium,wh3_main_tze_cha_iridescent_horror_tzeentch_1,105.0
265,wh3_main_dae_daemon_prince,Hero,Iridescent Horror (Tzeentch) on Disc of Tzeentch,1.0,MA,,Hero,Wizard,,1100.0,medium,wh3_main_tze_cha_iridescent_horror_tzeentch_1,105.0
266,wh3_main_tze_tzeentch,Hero,Iridescent Horror (Metal),1.0,MA,,Hero,Wizard,,700.0,small,wh3_main_tze_cha_iridescent_horror_metal_0,0.0
267,wh3_main_dae_daemon_prince,Hero,Iridescent Horror (Metal),1.0,MA,,Hero,Wizard,,700.0,small,wh3_main_tze_cha_iridescent_horror_metal_0,0.0
268,wh_main_chs_chaos,Hero,Chaos Sorcerer of Tzeentch (Metal) on Chaos Steed,1.0,MA,Armoured,Hero,Wizard,,700.0,medium,wh3_dlc20_chs_cha_chaos_sorcerer_metal_mtze_chaos_steed,0.0
269,wh3_main_tze_tzeentch,Hero,Chaos Sorcerer of Tzeentch (Metal) on Chaos Steed,1.0,MA,Armoured,Hero,Wizard,,700.0,medium,wh3_dlc20_chs_cha_chaos_sorcerer_metal_mtze_chaos_steed,0.0
270,wh3_main_tze_tzeentch,Hero,The Blue Scribes,1.0,AP,,Hero,Wizard,,-700.0,medium,wh3_dlc24_tze_cha_blue_scribes,105.0
271,wh3_main_dae_daemon_prince,Hero,The Blue Scribes,1.0,AP,,Hero,Wizard,,-700.0,medium,wh3_dlc24_tze_cha_blue_scribes,105.0
272,wh_main_chs_chaos,Hero,Exalted Hero of Tzeentch on Disc of Tzeentch,1.0,AP & AL,Armoured,Hero,Melee Specialist,,1250.0,medium,wh3_dlc24_chs_cha_exalted_hero_mtze_disc,105.0
273,wh3_main_tze_tzeentch,Hero,Exalted Hero of Tzeentch on Disc of Tzeentch,1.0,AP & AL,Armoured,Hero,Melee Specialist,,1250.0,medium,wh3_dlc24_chs_cha_exalted_hero_mtze_disc,105.0
274,wh3_main_tze_tzeentch,Hero,Iridescent Horror (Tzeentch),1.0,MA,,Hero,Wizard,,700.0,small,wh3_main_tze_cha_iridescent_horror_tzeentch_0,0.0
275,wh3_main_dae_daemon_prince,Hero,Iridescent Horror (Tzeentch),1.0,MA,,Hero,Wizard,,700.0,small,wh3_main_tze_cha_iridescent_horror_tzeentch_0,0.0
276,wh_main_chs_chaos,Hero,Chaos Sorcerer of Tzeentch (Metal) on Chaos Warshrine,1.0,MA,,Hero,Wizard,,1300.0,very_large,wh3_dlc20_chs_cha_chaos_sorcerer_metal_mtze_warshrine,0.0
277,wh3_main_tze_tzeentch,Hero,Chaos Sorcerer of Tzeentch (Metal) on Chaos Warshrine,1.0,MA,,Hero,Wizard,,1300.0,very_large,wh3_dlc20_chs_cha_chaos_sorcerer_metal_mtze_warshrine,0.0
278,wh3_main_tze_tzeentch,Hero,Iridescent Horror (Metal) on Disc of Tzeentch,1.0,MA,,Hero,Wizard,,1100.0,medium,wh3_main_tze_cha_iridescent_horror_metal_1,105.0
279,wh3_main_dae_daemon_prince,Hero,Iridescent Horror (Metal) on Disc of Tzeentch,1.0,MA,,Hero,Wizard,,1100.0,medium,wh3_main_tze_cha_iridescent_horror_metal_1,105.0
280,wh3_main_tze_tzeentch,Hero,Cultist of Tzeentch on Chaos Warshrine,1.0,MA,,Hero,Wizard,,1100.0,very_large,wh3_dlc20_tze_cha_cultist_mtze_warshrine,0.0
