key	accuracy	armour	campaign_action_points	category	charge_bonus	class	historical_description_text	man_animation	man_entity	melee_attack	melee_defence	morale	bonus_hit_points	mount	num_mounts	primary_melee_weapon	primary_missile_weapon	rank_depth	shield	short_description_text	spacing	training_level	articulated_record	engine	is_male	visibility_spotting_range_min	visibility_spotting_range_max	attribute_group	spot_dist_tree	spot_dist_scrub	reload	selection_vo	selected_vo_secondary	selected_vo_tertiary	hiding_scalar	ground_stat_effect_group	secondary_ammo	primary_ammo	damage_mod_flame	damage_mod_magic	num_engines	damage_mod_physical	damage_mod_missile	damage_mod_all	ai_usage_group	can_skirmish	can_brace	mounted_draughts	sync_locomotion	capture_tier	key_building_capture_tier	score_capture_tier	harmony_amplification_type	first_person	ar_unit_category	healing_power	spell_mastery	infinite_secondary_ammo
wh2_dlc09_tmb_cha_tomb_king_2	10	wh2_main_bone_80	2100	war_machine	80	com	wh2_dlc09_tmb_cha_tomb_king	hu1_empire_sword_and_shield	wh2_dlc09_tmb_skeleton_infantry_hero_lord	34	26	80	11576	wh2_dlc09_tmb_mnt_tomb_steed_chariot	2	wh2_dlc09_tmb_chariot_lord		1	wh_missile_block_35_wood	wh2_dlc09_tmb_cha_tomb_king	wh_main_chariot	trained	wh2_dlc09_tmb_chariot	wh2_dlc09_tmb_chariot_general	True	40	1500	wh2_dlc09_tmb_cha_tomb_king_2	60	80	0	vo_sel_default	vo_sel_generic	vo_sel_generic	1	large	0	0	-15	0	1	0	15	0	melee_flanker_shock_highvalue	False	False	False	False	high	high	domination_characters			melee	1	1	False
wh2_dlc09_tmb_cha_tomb_king_3	10	wh2_dlc10_bone_95	2100	war_beast	64	com	wh2_dlc09_tmb_cha_tomb_king	hu1_empire_sword_and_shield	wh2_dlc09_tmb_skeleton_infantry_hero_lord	38	38	80	19600	wh2_dlc09_tmb_mnt_warsphinx_lord	1	wh2_dlc09_tmb_warsphinx_lord		1	none	wh2_dlc09_tmb_cha_tomb_king	wh_main_monster	trained			True	40	1500	wh2_dlc09_tmb_cha_tomb_king_3	60	80	0	vo_sel_default	vo_sel_generic	vo_sel_generic	1	large	0	0	-15	0	1	0	15	0	melee_flanker_shock_highvalue	False	False	False	False	high	high	domination_characters			melee	1	1	False
wh2_dlc09_tmb_cha_tomb_prince_0	10	wh2_main_chainmail_70	2100	inf_melee	15	com	wh2_dlc09_tmb_cha_tomb_prince	hu1_tomb_halberd_and_shield	wh2_dlc09_tmb_skeleton_infantry_hero	38	48	70	8520		0	wh2_dlc09_tmb_halberd_prince		1	wh_missile_block_55_wood	wh2_dlc09_tmb_cha_tomb_prince	wh_main_infantry	trained			True	40	1500	wh2_dlc09_tmb_cha_tomb_prince_0	60	80	0	vo_sel_default	vo_sel_generic	vo_sel_generic	1	small	0	0	-15	0	0	0	15	0	melee_highvalue	False	True	False	False	high	high	domination_characters			melee	1	1	False
wh2_dlc09_tmb_cha_tomb_prince_1	10	wh2_main_chainmail_70	2100	cavalry	35	com	wh2_dlc09_tmb_cha_tomb_prince	hu1_tomb_hr1_tomb_steed_sword_and_shield	wh2_dlc09_tmb_skeleton_infantry_hero	38	48	70	9320	wh2_dlc09_tmb_mnt_tomb_steed_hero	1	wh2_dlc09_tmb_halberd_prince		1	wh_missile_block_35_wood	wh2_dlc09_tmb_cha_tomb_prince	wh_main_monstrous_cavalry	trained			True	40	1500	wh2_dlc09_tmb_cha_tomb_prince_1	60	80	0	vo_sel_default	vo_sel_generic	vo_sel_generic	1	large	0	0	-15	0	0	0	15	0	melee_flanker_shock_highvalue	False	False	False	False	high	high	domination_characters			melee	1	1	False
wh2_dlc09_tmb_cha_tomb_prince_2	10	wh2_main_bone_80	2100	war_machine	80	com	wh2_dlc09_tmb_cha_tomb_prince	hu1_tomb_wm_tomb_chariot01_2handed_halberd	wh2_dlc09_tmb_skeleton_infantry_hero	30	24	70	10400	wh2_dlc09_tmb_mnt_tomb_steed_chariot	2	wh2_dlc09_tmb_chariot_lord		1	none	wh2_dlc09_tmb_cha_tomb_prince	wh_main_chariot	trained	wh2_dlc09_tmb_chariot	wh2_dlc09_tmb_chariot_general	True	40	1500	wh2_dlc09_tmb_cha_tomb_prince_2	60	80	0	vo_sel_default	vo_sel_generic	vo_sel_generic	1	large	0	0	-15	0	1	0	15	0	melee_flanker_shock_highvalue	False	False	False	False	high	high	domination_characters			melee	1	1	False
wh2_dlc09_tmb_mon_heirotitan_0	10	wh2_dlc09_bone_100	2100	inf_melee	20	inf_mel	wh2_dlc09_tmb_mon_heirotitan	gi1_hierotitan_staff_and_scales	wh2_dlc09_tmb_mon_hierotitan	56	45	60	25224		0	whh2_dlc09_tmb_heirotitan		1	none	wh2_dlc09_tmb_mon_heirotitan	wh_main_monster	trained			True	40	1500	wh2_dlc09_tmb_mon_heirotitan_0	60	80	0	vo_sel_default	vo_sel_melee	vo_sel_culture	1	large	0	0	0	0	0	0	0	0	melee_gatecrusher	False	False	False	False	medium	medium	domination_monsters			melee	1	1	False
wh2_dlc09_tmb_mon_khemrian_warsphinx_0	10	wh2_dlc10_bone_95	2100	war_beast	64	inf_mel	wh2_dlc09_tmb_veh_khemrian_warsphinx	hu1_tomb_wb_bigcat01_bow	wh2_dlc09_tmb_warsphinx_rider_360	38	38	60	19224	wh2_dlc09_tmb_mnt_warsphinx	1	wh2_dlc09_tmb_warsphinx		1	none	wh2_dlc09_tmb_veh_khemrian_warsphinx	wh_main_monster	trained			True	40	1500	wh2_dlc09_tmb_mon_khemrian_warsphinx_0	60	80	0	vo_sel_default	vo_sel_default	vo_sel_culture	1	large	15	200	0	0	0	0	0	0	melee_gatecrusher	False	False	False	False	medium	medium	domination_monsters			melee	1	1	False
wh2_dlc09_tmb_mon_necrosphinx_0	10	wh2_dlc09_bone_100	2100	inf_melee	52	inf_mel	wh2_dlc09_tmb_mon_necrosphinx	ce3_necrosphinx_blades	wh2_dlc09_tmb_mon_necrosphinx	48	40	60	17904		0	wh2_dlc09_swords_necrosphinx		1	none	wh2_dlc09_tmb_mon_necrosphinx	wh_main_monster	trained			True	40	1500	wh2_dlc09_tmb_mon_necrosphinx_0	60	80	0	vo_sel_default	vo_sel_default	vo_sel_culture	1	large	0	0	0	0	0	0	0	0	melee_gatecrusher	False	False	False	False	medium	medium	domination_monsters			melee	1	1	False
wh2_dlc09_tmb_mon_necrosphinx_ror	10	wh2_dlc09_bone_100	2100	inf_melee	52	inf_mel	wh2_dlc09_tmb_mon_necrosphinx	ce3_necrosphinx_blades	wh2_dlc09_tmb_mon_necrosphinx	61	50	70	19544		0	wh2_dlc09_swords_necrosphinx_RoR		1	none	wh2_dlc09_tmb_mon_necrosphinx_ror	wh_main_monster	trained			True	40	1500	wh2_dlc09_tmb_mon_necrosphinx_ror	60	80	0	vo_sel_default	vo_sel_default	vo_sel_culture	1	large	0	0	20	0	0	0	0	0	melee_gatecrusher	False	False	False	False	medium	medium	domination_monsters			melee	1	1	False
wh2_dlc09_tmb_mon_tomb_scorpion_0	0	wh2_dlc10_bone_90	2100	inf_melee	45	inf_mel	wh2_dlc09_tmb_mon_tomb_scorpion	sc1_scorpion01	wh2_dlc09_tmb_mon_tomb_scorpion	35	33	55	12024		0	wh2_dlc09_tmb_scorpion_claws		1	none	wh2_dlc09_tmb_mon_tomb_scorpion	wh_main_monster	trained			True	40	1500	wh2_dlc09_tmb_mon_tomb_scorpion_0	60	80	0	vo_sel_default	vo_sel_default	vo_sel_culture	1	large	0	0	0	20	0	0	0	0	melee_gatecrusher	False	False	False	False	medium	medium	domination_monsters			melee	1	1	False
wh2_dlc09_tmb_veh_skeleton_archer_chariot_0	10	wh2_main_bone_80	2100	war_machine	58	chariot	wh2_dlc09_tmb_veh_skeleton_chariot	hu1_tomb_wm_tomb_chariot01_sword_and_bow	wh2_dlc09_tmb_chariot_rider_bow_360	22	24	55	538	wh2_dlc09_tmb_mnt_tomb_steed_chariot	2	wh2_dlc09_tmb_chariot	wh2_dlc09_tmb_bow_chariot	2	none	wh2_dlc09_tmb_veh_skeleton_chariot_archers	wh2_dlc09_tmb_chariot	trained	wh2_dlc09_tmb_chariot	wh2_dlc09_tmb_chariot	True	40	1500	wh2_dlc09_tmb_veh_skeleton_archer_chariot_0	60	80	0	vo_sel_goblin_wolf_chariot	vo_sel_cavalry	vo_sel_goblin_goblins	1	large	0	30	0	0	24	0	0	0	hybrid_flanker_shock_harasser	True	False	False	False	medium	medium	domination_cav			skirmish	1	1	False
wh2_dlc09_tmb_veh_skeleton_chariot_0	10	wh2_main_bone_80	2100	war_machine	58	chariot	wh2_dlc09_tmb_veh_skeleton_chariot	hu1_settra_wm_tomb_chariot01_2handed_halberd	wh2_dlc09_tmb_skeleton	22	24	55	538	wh2_dlc09_tmb_mnt_tomb_steed_chariot	2	wh2_dlc09_tmb_chariot		2	none	wh2_dlc09_tmb_veh_skeleton_chariot	wh2_dlc09_tmb_chariot	trained	wh2_dlc09_tmb_chariot	wh2_dlc09_tmb_chariot	True	40	1500	wh2_dlc09_tmb_veh_skeleton_chariot_0	60	80	0	vo_sel_boar_chariot	vo_sel_boar_chariot	vo_sel_goblin_goblins	1	large	0	0	0	0	24	0	0	0	melee_flanker_shock	False	False	False	False	medium	medium	domination_cav			melee	1	1	False
wh2_dlc10_def_cav_doomfire_warlocks_0	10	wh2_main_leather_15	2100	cavalry	40	cav_mel	wh2_dlc10_unit_long_text_def_cav_doomfire_warlocks_0	hu1d_doomfire_hr1_warhorse_sword	wh2_dlc17_cavalry_rider_standard_blood_doomfire	32	28	65	76	wh2_main_def_mnt_dark_steed	120	wh2_dlc10_def_warlock_sword		4	none	wh2_dlc10_unit_short_text_def_cav_doomfire_warlocks_0	wh_main_cavalry_chaotic	trained			True	40	1500	wh2_dlc10_def_cav_doomfire_warlocks_0	60	80	0	vo_sel_default	vo_sel_cavalry	vo_sel_culture	1	large	0	0	0	0	0	40	0	0	melee_flanker_shock	False	False	False	False	medium	medium	domination_cav			melee	1	1	False
wh2_dlc10_def_cav_knights_of_the_ebon_claw_ror_0	10	wh2_main_plate_120	2100	cavalry	36	cav_mel	wh2_main_unit_long_text_def_cav_cold_one_knights_1	hu1d_elf_rp3_cold_one_mace_shield	wh_main_cavalry_rider_standard_blood	50	54	90	127	wh2_dlc10_def_mnt_cold_one_armoured_ror	96	wh2_main_def_cold_one_mace		3	wh_missile_block_35_metal	wh2_dlc10_unit_short_text_def_cav_knights_of_the_ebon_claw_0	wh2_main_cavalry_cold_ones	trained			True	40	1500	wh2_dlc10_def_cav_knights_of_the_ebon_claw_ror_0	60	80	0	vo_sel_def_Cold_One_Dread_Knights	vo_sel_cavalry	vo_sel_culture	1	large	0	0	0	0	0	0	0	0	melee_flanker	False	False	False	False	medium	medium	domination_cav			melee	1	1	False
wh2_dlc10_def_cav_raven_heralds_ror_0	33	wh2_main_leather_30	2100	cavalry	20	cav_mis	wh2_main_unit_long_text_def_cav_dark_riders_2	hu1d_elf_hr1_pegasus_sword_crossbow	wh2_main_cavarly_rider_170_blood	25	22	62	162	wh2_main_def_mnt_dark_pegasus	48	wh2_main_def_shortsword	wh2_main_def_repeater_crossbow_pegasus_ror_0	3	none	wh2_dlc10_unit_short_text_def_cav_raven_heralds_0	wh_main_cavalry_pegasus_knights	trained			True	40	1500	wh2_dlc10_def_cav_raven_heralds_ror_0	60	80	18	vo_sel_def_Dark_Rider_Crossbows	vo_sel_cavalry	vo_sel_ranged	1	large	0	16	0	0	0	0	0	0	flying_ranged_harasser_flanker	True	False	False	False	cant_capture	cant_capture	cant_capture			skirmish	1	1	False
wh2_dlc10_def_cav_slaanesh_harvesters_ror_0	10	wh2_main_leather_15	2100	cavalry	40	cav_mel	wh2_dlc10_unit_long_text_def_cav_doomfire_warlocks_0	hu1d_doomfire_hr1_warhorse_sword	wh2_dlc17_cavalry_rider_standard_blood_doomfire	41	36	75	76	wh2_main_def_mnt_dark_steed	120	wh2_dlc10_def_warlock_sword		4	none	wh2_dlc10_unit_short_text_def_cav_slaanesh_harvesters_0	wh_main_cavalry_chaotic	trained			True	40	1500	wh2_dlc10_def_cav_slaanesh_harvesters_ror_0	60	80	0	vo_sel_default	vo_sel_cavalry	vo_sel_culture	1	large	0	0	0	0	0	40	0	0	melee_flanker	False	False	False	False	medium	medium	domination_cav			melee	1	1	False
wh2_dlc10_def_cha_crone_0	10	wh2_main_body_15	2100	inf_melee	55	com	wh2_dlc10_unit_long_text_def_cha_crone	hu1b_hellebron_dual_sword	wh2_dlc10_def_infantry_hero_crone_blood	70	50	80	8560		0	wh2_dlc10_def_crone_dual_swords		1	none	wh2_dlc10_unit_short_text_def_cha_crone	wh_main_infantry	trained			False	40	1500	wh2_dlc10_def_cha_crone_0	60	80	0	vo_sel_default	vo_sel_default	vo_sel_culture	1	small	0	0	0	0	0	20	0	0	melee_highvalue	False	True	False	False	high	high	domination_characters			melee	1	1	False
wh2_dlc10_def_cha_crone_1	0	wh2_main_body_15	2100	cavalry	75	com	wh2_dlc10_unit_long_text_def_cha_crone	hu1b_elf_hr1_warhorse_dual_sword	wh2_dlc10_def_infantry_hero_crone_blood	70	50	80	9360	wh2_main_def_mnt_dark_steed_hero	1	wh2_dlc10_def_crone_dual_swords		1	none	wh2_dlc10_unit_short_text_def_cha_crone	wh_main_cavalry_ordered	trained			False	40	1500	wh2_dlc10_def_cha_crone_1	60	80	0	vo_sel_default	vo_sel_default	vo_sel_culture	1	large	0	0	0	0	0	20	0	0	melee_flanker_shock_highvalue	False	False	False	False	high	high	domination_characters			melee	1	1	False
wh2_dlc10_def_cha_crone_4	10	wh2_main_plate_80	2100	war_machine	35	com	wh2_dlc10_unit_long_text_def_cha_crone	hu1b_hellebron_dual_sword	wh2_dlc10_def_infantry_hero_crone_blood	40	28	80	14000		0	wh2_dlc10_def_crone_cauldron		1	none	wh2_dlc10_unit_short_text_def_cha_crone	wh_main_chariot	trained		wh2_main_def_veh_cauldron_of_blood	False	40	1500	wh2_dlc10_def_cha_crone_4	60	80	0	vo_sel_default	vo_sel_default	vo_sel_culture	1	large	0	25	0	25	1	0	25	0	melee_highvalue	False	False	False	False	high	high	domination_characters			melee	1	1	False
wh2_dlc10_def_cha_crone_5	0	wh2_main_body_80	2100	war_beast	75	com	wh2_dlc10_unit_long_text_def_cha_crone	hu1b_elf_bc3_manticore_wb_dual_sword	wh2_dlc10_def_infantry_hero_crone_blood	60	38	80	10920	wh2_dlc10_def_mnt_manticore	1	wh2_dlc10_def_crone_manticore		1	none	wh2_dlc10_unit_short_text_def_cha_crone	wh_main_monster	trained			False	40	1500	wh2_dlc10_def_cha_crone_5	60	80	0	vo_sel_default	vo_sel_default	vo_sel_culture	1	large	0	0	0	0	0	0	15	0	flying_melee_highvalue	False	False	False	False	cant_capture	cant_capture	cant_capture			melee	1	1	False
wh2_dlc10_def_cha_sorceress_beasts_0	10	wh2_main_body_10	2100	inf_melee	15	com	wh2_main_unit_long_text_def_cha_sorceress	hu1b_elf_staff_and_sword	wh2_main_def_infantry_hero_blood_low_kb_resist	39	30	60	6824		0	wh2_main_def_sorceress_staff		1	none	wh2_dlc10_unit_short_text_def_cha_sorceress_beasts	wh_main_infantry	trained			False	40	1500	wh2_dlc10_def_cha_sorceress_beasts_0	60	80	0	vo_sel_default	vo_sel_melee	vo_sel_culture	1	small	0	0	0	0	0	0	15	0	mage_highvalue	False	True	False	False	high	high	domination_characters			skirmish	1	1	False
wh2_dlc10_def_cha_sorceress_beasts_1	10	wh2_main_plate_40	2100	cavalry	35	com	wh2_main_unit_long_text_def_cha_sorceress	hu1b_bretonnian_hr1_warhorse_staff_and_sword	wh2_main_def_infantry_hero_blood_low_kb_resist	39	30	60	7664	wh2_main_def_mnt_dark_steed_hero	1	wh2_main_def_sorceress_staff		1	none	wh2_dlc10_unit_short_text_def_cha_sorceress_beasts	wh_main_monstrous_cavalry	trained			False	40	1500	wh2_dlc10_def_cha_sorceress_beasts_1	60	80	0	vo_sel_default	vo_sel_cavalry	vo_sel_culture	1	large	0	0	0	0	0	0	15	0	mage_highvalue	False	False	False	False	high	high	domination_characters			skirmish	1	1	False
wh2_dlc10_def_cha_sorceress_beasts_2	10	wh2_main_body_60	2100	cavalry	35	com	wh2_main_unit_long_text_def_cha_sorceress	hu1b_elf_rp3_cold_one_staff_and_sword	wh2_main_def_infantry_hero_blood_low_kb_resist	39	30	60	8000	wh2_main_def_mnt_cold_one_armoured_hero	1	wh2_main_def_sorceress_cold_one		1	none	wh2_dlc10_unit_short_text_def_cha_sorceress_beasts	wh_main_monster	trained			False	40	1500	wh2_dlc10_def_cha_sorceress_beasts_2	60	80	0	vo_sel_default	vo_sel_cavalry	vo_sel_culture	1	large	0	0	0	0	0	0	15	0	mage_highvalue	False	False	False	False	high	high	domination_characters			skirmish	1	1	False
wh2_dlc10_def_cha_sorceress_beasts_3	10	wh2_main_plate_40	2100	cavalry	50	com	wh2_main_unit_long_text_def_cha_sorceress	hu1b_elf_hr1_pegasus_staff_and_sword	wh2_main_def_infantry_hero_blood_low_kb_resist	39	30	60	8320	wh2_main_def_mnt_dark_pegasus	1	wh2_main_def_sorceress_staff		1	none	wh2_dlc10_unit_short_text_def_cha_sorceress_beasts	wh_main_monstrous_cavalry	trained			False	40	1500	wh2_dlc10_def_cha_sorceress_beasts_3	60	80	0	vo_sel_default	vo_sel_cavalry	vo_sel_culture	1	large	0	0	0	0	0	0	15	0	flying_mage_highvalue	False	False	False	False	cant_capture	cant_capture	cant_capture			skirmish	1	1	False
wh2_dlc10_def_cha_sorceress_death_0	10	wh2_main_body_10	2100	inf_melee	15	com	wh2_main_unit_long_text_def_cha_sorceress	hu1b_elf_staff_and_sword	wh2_main_def_infantry_hero_blood_low_kb_resist	39	30	60	6824		0	wh2_main_def_sorceress_staff		1	none	wh2_dlc10_unit_short_text_def_cha_sorceress_death	wh_main_infantry	trained			False	40	1500	wh2_dlc10_def_cha_sorceress_death_0	60	80	0	vo_sel_default	vo_sel_melee	vo_sel_culture	1	small	0	0	0	0	0	0	15	0	mage_highvalue	False	True	False	False	high	high	domination_characters			skirmish	1	1	False
wh2_dlc10_def_cha_sorceress_death_1	10	wh2_main_plate_40	2100	cavalry	35	com	wh2_main_unit_long_text_def_cha_sorceress	hu1b_bretonnian_hr1_warhorse_staff_and_sword	wh2_main_def_infantry_hero_blood_low_kb_resist	39	30	60	7664	wh2_main_def_mnt_dark_steed_hero	1	wh2_main_def_sorceress_staff		1	none	wh2_dlc10_unit_short_text_def_cha_sorceress_death	wh_main_monstrous_cavalry	trained			False	40	1500	wh2_dlc10_def_cha_sorceress_death_1	60	80	0	vo_sel_default	vo_sel_cavalry	vo_sel_culture	1	large	0	0	0	0	0	0	15	0	mage_highvalue	False	False	False	False	high	high	domination_characters			skirmish	1	1	False
wh2_dlc10_def_cha_sorceress_death_2	10	wh2_main_body_60	2100	cavalry	35	com	wh2_main_unit_long_text_def_cha_sorceress	hu1b_elf_rp3_cold_one_staff_and_sword	wh2_main_def_infantry_hero_blood_low_kb_resist	39	30	60	8000	wh2_main_def_mnt_cold_one_armoured_hero	1	wh2_main_def_sorceress_cold_one		1	none	wh2_dlc10_unit_short_text_def_cha_sorceress_death	wh_main_monster	trained			False	40	1500	wh2_dlc10_def_cha_sorceress_death_2	60	80	0	vo_sel_default	vo_sel_cavalry	vo_sel_culture	1	large	0	0	0	0	0	0	15	0	mage_highvalue	False	False	False	False	high	high	domination_characters			skirmish	1	1	False
wh2_dlc10_def_cha_sorceress_death_3	10	wh2_main_plate_40	2100	cavalry	50	com	wh2_main_unit_long_text_def_cha_sorceress	hu1b_elf_hr1_pegasus_staff_and_sword	wh2_main_def_infantry_hero_blood_low_kb_resist	39	30	60	8320	wh2_main_def_mnt_dark_pegasus	1	wh2_main_def_sorceress_staff		1	none	wh2_dlc10_unit_short_text_def_cha_sorceress_death	wh_main_monstrous_cavalry	trained			False	40	1500	wh2_dlc10_def_cha_sorceress_death_3	60	80	0	vo_sel_default	vo_sel_cavalry	vo_sel_culture	1	large	0	0	0	0	0	0	15	0	flying_mage_highvalue	False	False	False	False	cant_capture	cant_capture	cant_capture			skirmish	1	1	False
wh2_dlc10_def_cha_supreme_sorceress_beasts_0	10	wh2_main_body_10	2100	inf_melee	15	com	wh2_dlc10_unit_long_text_def_cha_supreme_sorceress	hu1b_elf_staff_and_sword	wh2_main_def_infantry_hero_blood_low_kb_resist	39	30	75	7624		0	wh2_main_def_sorceress_staff		1	none	wh2_dlc10_unit_short_text_def_cha_supreme_sorceress_beasts	wh_main_infantry	trained			False	40	1500	wh2_dlc10_def_cha_supreme_sorceress_beasts_0	60	80	0	vo_sel_default	vo_sel_melee	vo_sel_culture	1	small	0	0	0	0	0	0	15	0	mage_highvalue	False	True	False	False	high	high	domination_characters			skirmish	1	1	False
wh2_dlc10_def_cha_supreme_sorceress_beasts_1	10	wh2_main_plate_40	2100	cavalry	35	com	wh2_dlc10_unit_long_text_def_cha_supreme_sorceress	hu1b_bretonnian_hr1_warhorse_staff_and_sword	wh2_main_def_infantry_hero_blood_low_kb_resist	39	30	75	8424	wh2_main_def_mnt_dark_steed_hero	1	wh2_main_def_sorceress_staff		1	none	wh2_dlc10_unit_short_text_def_cha_supreme_sorceress_beasts	wh_main_monstrous_cavalry	trained			False	40	1500	wh2_dlc10_def_cha_supreme_sorceress_beasts_1	60	80	0	vo_sel_default	vo_sel_cavalry	vo_sel_culture	1	large	0	0	0	0	0	0	15	0	mage_highvalue	False	False	False	False	high	high	domination_characters			skirmish	1	1	False
wh2_dlc10_def_cha_supreme_sorceress_beasts_2	10	wh2_main_body_60	2100	cavalry	35	com	wh2_dlc10_unit_long_text_def_cha_supreme_sorceress	hu1b_elf_rp3_cold_one_staff_and_sword	wh2_main_def_infantry_hero_blood_low_kb_resist	39	30	75	8824	wh2_main_def_mnt_cold_one_armoured_hero	1	wh2_main_def_sorceress_cold_one		1	none	wh2_dlc10_unit_short_text_def_cha_supreme_sorceress_beasts	wh_main_monster	trained			False	40	1500	wh2_dlc10_def_cha_supreme_sorceress_beasts_2	60	80	0	vo_sel_default	vo_sel_cavalry	vo_sel_culture	1	large	0	0	0	0	0	0	15	0	mage_highvalue	False	False	False	False	high	high	domination_characters			skirmish	1	1	False
wh2_dlc10_def_cha_supreme_sorceress_beasts_3	10	wh2_main_plate_40	2100	cavalry	50	com	wh2_dlc10_unit_long_text_def_cha_supreme_sorceress	hu1b_elf_hr1_pegasus_staff_and_sword	wh2_main_def_infantry_hero_blood_low_kb_resist	39	30	75	8824	wh2_main_def_mnt_dark_pegasus	1	wh2_main_def_sorceress_staff		1	none	wh2_dlc10_unit_short_text_def_cha_supreme_sorceress_beasts	wh_main_monstrous_cavalry	trained			False	40	1500	wh2_dlc10_def_cha_supreme_sorceress_beasts_3	60	80	0	vo_sel_default	vo_sel_cavalry	vo_sel_culture	1	large	0	0	0	0	0	0	15	0	flying_mage_highvalue	False	False	False	False	cant_capture	cant_capture	cant_capture			skirmish	1	1	False
wh2_dlc10_def_cha_supreme_sorceress_beasts_4	0	wh2_main_body_80	2100	war_beast	50	com	wh2_dlc10_unit_long_text_def_cha_supreme_sorceress	hu1b_elf_bc3_manticore_wb_staff_and_sword	wh2_main_def_infantry_hero_blood_low_kb_resist	40	34	75	10520	wh2_dlc10_def_mnt_manticore	1	wh_dlc01_chs_manticore		1	none	wh2_dlc10_unit_short_text_def_cha_supreme_sorceress_beasts	wh_main_monster	trained			False	40	1500	wh2_dlc10_def_cha_supreme_sorceress_beasts_4	60	80	0	vo_sel_default	vo_sel_default	vo_sel_culture	1	large	0	0	0	0	0	0	15	0	flying_melee_highvalue	False	False	False	False	cant_capture	cant_capture	cant_capture			skirmish	1	1	False
wh2_dlc10_def_cha_supreme_sorceress_beasts_5	10	wh2_main_body_90	2100	war_beast	50	com	wh2_dlc10_unit_long_text_def_cha_supreme_sorceress	hu1b_elf_dr1_dragon_wb_staff_and_sword	wh2_main_def_infantry_hero_blood_low_kb_resist	50	46	75	16632	wh2_main_def_mnt_black_dragon	1	wh2_main_def_dreadlord_female_black_dragon		1	none	wh2_dlc10_unit_short_text_def_cha_supreme_sorceress_beasts	wh_main_monster	trained			False	40	1500	wh2_dlc10_def_cha_supreme_sorceress_beasts_5	60	80	0	vo_sel_default	vo_sel_cavalry	vo_sel_culture	1	large	0	0	0	0	0	0	25	0	flying_melee_highvalue	False	False	False	False	cant_capture	cant_capture	cant_capture			skirmish	1	1	False
wh2_dlc10_def_cha_supreme_sorceress_dark_0	10	wh2_main_body_10	2100	inf_melee	15	com	wh2_dlc10_unit_long_text_def_cha_supreme_sorceress	hu1b_elf_staff_and_sword	wh2_main_def_infantry_hero_blood_low_kb_resist	39	30	75	7624		0	wh2_main_def_sorceress_staff		1	none	wh2_dlc10_unit_short_text_def_cha_supreme_sorceress_dark	wh_main_infantry	trained			False	40	1500	wh2_dlc10_def_cha_supreme_sorceress_dark_0	60	80	0	vo_sel_default	vo_sel_melee	vo_sel_culture	1	small	0	0	0	0	0	0	15	0	mage_highvalue	False	True	False	False	high	high	domination_characters			skirmish	1	1	False
wh2_dlc10_def_cha_supreme_sorceress_dark_1	10	wh2_main_plate_40	2100	cavalry	35	com	wh2_dlc10_unit_long_text_def_cha_supreme_sorceress	hu1b_bretonnian_hr1_warhorse_staff_and_sword	wh2_main_def_infantry_hero_blood_low_kb_resist	39	30	75	8424	wh2_main_def_mnt_dark_steed_hero	1	wh2_main_def_sorceress_staff		1	none	wh2_dlc10_unit_short_text_def_cha_supreme_sorceress_dark	wh_main_monstrous_cavalry	trained			False	40	1500	wh2_dlc10_def_cha_supreme_sorceress_dark_1	60	80	0	vo_sel_default	vo_sel_cavalry	vo_sel_culture	1	large	0	0	0	0	0	0	15	0	mage_highvalue	False	False	False	False	high	high	domination_characters			skirmish	1	1	False
wh2_dlc10_def_cha_supreme_sorceress_dark_2	10	wh2_main_body_60	2100	cavalry	35	com	wh2_dlc10_unit_long_text_def_cha_supreme_sorceress	hu1b_elf_rp3_cold_one_staff_and_sword	wh2_main_def_infantry_hero_blood_low_kb_resist	39	30	75	8824	wh2_main_def_mnt_cold_one_armoured_hero	1	wh2_main_def_sorceress_cold_one		1	none	wh2_dlc10_unit_short_text_def_cha_supreme_sorceress_dark	wh_main_monster	trained			False	40	1500	wh2_dlc10_def_cha_supreme_sorceress_dark_2	60	80	0	vo_sel_default	vo_sel_cavalry	vo_sel_culture	1	large	0	0	0	0	0	0	15	0	mage_highvalue	False	False	False	False	high	high	domination_characters			skirmish	1	1	False
wh2_dlc10_def_cha_supreme_sorceress_dark_3	10	wh2_main_plate_40	2100	cavalry	50	com	wh2_dlc10_unit_long_text_def_cha_supreme_sorceress	hu1b_elf_hr1_pegasus_staff_and_sword	wh2_main_def_infantry_hero_blood_low_kb_resist	39	30	75	8824	wh2_main_def_mnt_dark_pegasus	1	wh2_main_def_sorceress_staff		1	none	wh2_dlc10_unit_short_text_def_cha_supreme_sorceress_dark	wh_main_monstrous_cavalry	trained			False	40	1500	wh2_dlc10_def_cha_supreme_sorceress_dark_3	60	80	0	vo_sel_default	vo_sel_cavalry	vo_sel_culture	1	large	0	0	0	0	0	0	15	0	flying_mage_highvalue	False	False	False	False	cant_capture	cant_capture	cant_capture			skirmish	1	1	False
