key	category	class	short_description_text	historical_description_text	campaign_action_points	man_entity	man_animation	num_mounts	mount	num_animals	animal	spacing	rank_depth	morale	bonus_hit_points	armour	shield	primary_missile_weapon	accuracy	primary_ammo	primary_melee_weapon	melee_attack	charge_bonus	melee_defence	dismounted_melee_attack	dismounted_charge_bonus	strengths_&_weaknesses_text	supports_first_person	training_level	num_engines	officers	engine	articulated_record	is_male	visibility_spotting_range_min	visibility_spotting_range_max	ability_global_recharge	attribute_group	spot_dist_tree	spot_dist_scrub	reload	loose_spacing	selection_vo	selected_vo_secondary	selected_vo_tertiary	hiding_scalar	ground_stat_effect_group	capture_power	secondary_ammo	damage_mod_flame	damage_mod_magic	damage_mod_physical	damage_mod_missile	damage_mod_all	ai_usage_group	can_skirmish	mounted_draughts	sync_locomotion	can_brace
wh_dlc07_brt_inf_peasant_bowmen_2	inf_ranged	inf_mis	wh_dlc07_unit_short_text_brt_peasant_bowmen_pox	wh_main_unit_long_text_brt_peasant_bowmen	2100	wh_main_infantry_standard_light_blood_dismembers	hu1_bretonnian_sword_and_longbow	0		0		wh_main_infantry_ranged	5	38	55	body_5	none	Longbow_STR3_BS3_poison	10	22	sword_S3_A1	14	8	15	7	1	placeholder	false	trained	0	seb_whii_brt_foot_officer_archer			true	40.0	1500.0	0.0	wh_expendable_hideForest	60	80	0	false	vo_sel_bretonnian_peasant_bowmen	vo_sel_missile	vo_sel_culture	1.0	small	10.0	0	0	0	0	0	0	ranged	true	false	false	true
wh_dlc07_brt_inf_peasant_mob_0	inf_melee	inf_mel	wh_dlc07_unit_short_text_brt_peasant_mob	wh_main_unit_long_text_brt_peasant_mob	2100	wh_dlc07_brt_peasant_mob_blood_dismembers	hu1_bretonnian_2handed_hammer	0		0		wh_dlc07_brt_infantry_peasant_mob	10	38	55	body_5	none		10	0	staff_S3_A1	12	8	16	10	0	placeholder	false	trained	0	seb_whii_brt_foot_officer_pilgrim			true	40.0	1500.0	0.0	wh_expendable_hideForest	60	80	0	false	vo_sel_default	vo_sel_melee	vo_sel_culture	1.0	small	10.0	0	0	0	0	0	0	melee	false	false	false	true
wh_dlc07_brt_inf_spearmen_at_arms_1	inf_melee	inf_mel	wh_main_unit_short_text_brt_spearmen_at_arms	wh_main_unit_long_text_brt_spearmen_at_arms	2100	wh_main_infantry_standard_blood_dismembers	hu1_empire_spear	0		0		wh_main_infantry	8	44	55	leather_15	none		10	0	spear_S3_A1	18	8	20	31	22	placeholder	false	trained	0	seb_whii_brt_foot_infantry			true	40.0	1500.0	0.0	wh_chargeReflectorVsL_expendable_hideForest	60	80	0	false	vo_sel_bretonnian_spearmen_at_arms	vo_sel_melee	vo_sel_culture	1.0	small	10.0	0	0	0	0	0	0	melee	false	false	false	true
wh_main_brt_cav_grail_knights	cavalry	cav_shk	wh_main_unit_short_text_brt_grail_knights	wh_main_unit_long_text_brt_grail_knights	2100	wh_main_cavalry_rider_standard_blood	hu1_grail_hr1_warhorse_lance_sword_shield	40	wh_main_brt_mnt_warhorse_barded	0		wh_main_cavalry_ordered	4	68	83	mail_95	wh_missile_block_30_wood		10	0	lance_S4_A2_mag	51	63	37	33	20	placeholder	false	trained	0	seb_whii_brt_horse_officer_grail_knights			true	40.0	1500.0	0.0	wh_hideForest_immPsy	60	80	0	false	vo_sel_bretonnian_grail_knights	vo_sel_cavalry	vo_sel_culture	1.0	large	8.0	0	0	0	0	0	0	melee_flanker_shock	false	false	false	false
wh_main_brt_cav_knights_of_the_realm	cavalry	cav_shk	wh_main_unit_short_text_brt_knights_of_the_realm	wh_main_unit_long_text_brt_knights_of_the_realm	2100	wh_main_cavalry_rider_standard_blood	hu1_empire_hr1_warhorse_lance_sword_shield	60	wh_main_brt_mnt_warhorse_barded	0		wh_main_cavalry_ordered	5	68	83	mail_95	wh_missile_block_30_wood		10	0	lance_S3_A1	33	56	29	33	20	placeholder	false	trained	0	seb_whii_brt_horse_officer_knight			true	40.0	1500.0	0.0	wh_hideForest	60	80	0	false	vo_sel_bretonnian_knights_realm	vo_sel_cavalry	vo_sel_culture	1.0	large	8.0	0	0	0	0	0	0	melee_flanker_shock	false	false	false	false
wh_main_brt_cav_mounted_yeomen_0	cavalry	cav_mel	wh_main_unit_short_text_brt_mounted_yeomen	wh_main_unit_long_text_brt_mounted_yeomen	2100	wh_main_cavalry_rider_standard_blood	hu1_empire_hr1_warhorse_sword_and_shield	60	wh_main_brt_mnt_warhorse_fast	0		wh_main_cavalry_ordered	5	52	83	leather_50	wh_missile_block_30_wood		10	0	lance_S3_A1	24	40	28	33	20	placeholder	false	trained	0	seb_whii_brt_horse_officer_yeoman			true	40.0	1500.0	0.0	wh_expendable_guerrilla_hideForest	60	80	0	false	vo_sel_bretonnian_mounted_yeoman	vo_sel_cavalry	vo_sel_culture	1.0	large	8.0	0	0	0	0	0	0	melee_flanker_shock	false	false	false	false
wh_main_brt_cav_mounted_yeomen_1	cavalry	cav_mis	wh_main_unit_short_text_brt_mounted_yeomen_archers	wh_main_unit_long_text_brt_mounted_yeomen_archers	2100	wh_main_cavalry_rider_standard_blood	hu1_empire_hr1_warhorse_sword_and_bow	60	wh_main_brt_mnt_warhorse_fast	0		wh_main_cavalry_ordered	4	44	83	leather_50	none	Bow_STR3_BS3	10	18	sword_S3_A1	24	24	24	33	20	placeholder	false	trained	0	seb_whii_brt_horse_officer_yeoman			true	40.0	1500.0	0.0	wh_expendable_guerrilla_hideForest_mountedFireMove	60	80	0	false	vo_sel_bretonnian_mounted_yeoman_archers	vo_sel_missile	vo_sel_culture	1.0	large	8.0	0	0	0	0	0	0	ranged_harasser_flanker	true	false	false	false
wh_main_brt_cav_pegasus_knights	cavalry	cav_mel	wh_main_unit_short_text_brt_pegasus_knights	wh_main_unit_long_text_brt_pegasus_knights	2100	wh_main_cavalry_rider_standard_blood	hu1_bretonnian_hr1_pegasus_lancer	16	wh_main_brt_mnt_pegasus	0		wh_main_cavalry_pegasus_knights	5	68	420	mail_90	wh_missile_block_30_wood		10	0	lance_S3_A3	43	73	33	33	20	placeholder	false	trained	0	seb_whii_brt_flying_officer_pegasus			true	40.0	1500.0	0.0	wh_guerrilla	60	80	0	false	vo_sel_bretonnian_pegasus_knights	vo_sel_cavalry	vo_sel_culture	1.0	large	0.0	0	0	0	0	0	0	flying_melee_shock_highvalue	false	false	false	false
wh_main_brt_cha_damsel_0	inf_melee	com	wh_main_unit_short_text_brt_damsel_heavens	wh_main_unit_long_text_brt_damsel	2100	wh_main_infantry_standard_fast_hero_blood_dismembers	hu1b_bretonnian_staff_and_sword	0		0		wh_main_infantry	1	60	1775	body_5	none		10	0	sword_S3_A1_char	24	8	24	33	20	placeholder	false	trained	0	A_blank_record			false	40.0	1500.0	0.0	wh_encourage_hideForest	60	80	0	false	vo_sel_default	vo_sel_generic	vo_sel_culture	1.0	small	10.0	0	0	0	0	16	0	mage_highvalue	false	false	false	true
wh_main_brt_cha_damsel_1	cavalry	com	wh_main_unit_short_text_brt_damsel_heavens	wh_main_unit_long_text_brt_damsel	2100	wh_main_infantry_standard_fast_hero_blood_dismembers	hu1b_bretonnian_hr1_warhorse_staff_and_sword	1	wh_main_brt_mnt_warhorse	0		wh_main_cavalry_chaotic	1	60	1775	leather_30	none		10	0	sword_S3_A1_char	24	24	24	33	20	placeholder	false	trained	0	A_blank_record			false	40.0	1500.0	0.0	wh_encourage_hideForest	60	80	0	false	vo_sel_default	vo_sel_generic	vo_sel_culture	1.0	large	8.0	0	0	0	0	16	0	mage_highvalue	false	false	false	false
wh_main_brt_cha_damsel_2	cavalry	com	wh_main_unit_short_text_brt_damsel_heavens	wh_main_unit_long_text_brt_damsel	2100	wh_main_infantry_standard_fast_hero_blood_dismembers	hu1b_bretonnian_hr1_warhorse_staff_and_sword	1	wh_main_brt_mnt_warhorse_barded	0		wh_main_cavalry_chaotic	1	60	1775	mail_50	none		10	0	sword_S3_A1_char	24	24	24	33	20	placeholder	false	trained	0	A_blank_record			false	40.0	1500.0	0.0	wh_encourage_hideForest	60	80	0	false	vo_sel_default	vo_sel_generic	vo_sel_culture	1.0	large	8.0	0	0	0	0	16	0	mage_highvalue	false	false	false	false
wh_main_brt_cha_damsel_3	cavalry	com	wh_main_unit_short_text_brt_damsel_heavens	wh_main_unit_long_text_brt_damsel	2100	wh_main_infantry_standard_fast_hero_blood_dismembers	hu1b_bretonnian_hr1_warhorse_staff_and_sword	1	wh_dlc05_wef_mnt_unicorn	0		wh_main_cavalry_chaotic	1	60	3875	leather_40	none		10	0	claw_S4_A3_char	40	62	32	33	20	placeholder	false	trained	0	A_blank_record			false	40.0	1500.0	0.0	wh_encourage_hideForest_fear	60	80	0	false	vo_sel_default	vo_sel_generic	vo_sel_culture	1.0	large	8.0	0	0	16	0	8	0	mage_highvalue	false	false	false	false
wh_main_brt_cha_king_louen_leoncoeur_0	inf_melee	com	wh_main_unit_short_text_brt_louen_leoncoeur	wh_main_unit_long_text_brt_louen_leoncoeur	2100	wh_main_infantry_standard_hero_blood	hu1_leoncoeur_sword_and_shield	0		0		wh_main_infantry	1	74	2675	mail_80	wh_missile_block_35_wood		10	0	sword_S4_A5_mag_char	64	17	58	33	20	placeholder	false	trained	0	A_blank_record			true	40.0	1500.0	0.0	wh_encourage_hideForest_immuneToPsych	60	80	0	false	vo_sel_default	vo_sel_generic	vo_sel_culture	1.0	small	10.0	0	0	8	0	16	0	melee_highvalue	false	false	false	true
wh_main_brt_cha_king_louen_leoncoeur_1	war_beast	com	wh_main_unit_short_text_brt_louen_leoncoeur	wh_main_unit_long_text_brt_louen_leoncoeur	2100	wh_main_infantry_standard_hero_blood	hu1_leoncoeur_bc2b_hippogryph_wb_sword_shield	1	wh_main_brt_mnt_beaquis_the_hippogryph	0		wh_main_monster	1	74	6125	mail_100	none		10	0	claw_S5_A9_mag_char	58	70	52	33	20	placeholder	false	trained	0	wh_main_brt_cha_king_louen_leoncoeur_1			true	40.0	1500.0	0.0	wh_encourage_fear_terror	60	80	0	false	vo_sel_default	vo_sel_generic	vo_sel_culture	1.0	large	0.0	0	0	8	0	0	0	flying_melee_shock_highvalue	false	false	false	false
wh_main_brt_cha_king_louen_leoncoeur_2	cavalry	com	wh_main_unit_short_text_brt_louen_leoncoeur	wh_main_unit_long_text_brt_louen_leoncoeur	2100	wh_main_infantry_standard_hero_blood	hu1_leoncoeur_hr1_warhorse_sword_and_shield	1	wh_main_brt_mnt_warhorse_barded_faction_colours	0		wh_main_cavalry_chaotic	1	74	2675	mail_105	wh_missile_block_35_wood		10	0	sword_S4_A5_mag_char	64	33	58	33	20	placeholder	false	trained	0	A_blank_record			true	40.0	1500.0	0.0	wh_encourage_hideForest_immuneToPsych	60	80	0	false	vo_sel_default	vo_sel_generic	vo_sel_culture	1.0	large	8.0	0	0	8	0	16	0	melee_cav_shock_highvalue	false	false	false	false
wh_main_brt_cha_king_louen_leoncoeur_3	cavalry	com	wh_main_unit_short_text_brt_louen_leoncoeur	wh_main_unit_long_text_brt_louen_leoncoeur	2100	wh_main_infantry_standard_hero_blood	hu1_leoncoeur_hr1_pegasus_sword_and_shield	1	wh_main_brt_mnt_royal_pegasus_faction_colours	0		wh_main_cavalry_chaotic	1	74	4475	mail_90	wh_missile_block_35_wood		10	0	sword_S4_A7_mag_char	56	48	52	33	20	placeholder	false	trained	0	A_blank_record			true	40.0	1500.0	0.0	wh_encourage_immuneToPsych	60	80	0	false	vo_sel_default	vo_sel_generic	vo_sel_culture	1.0	large	0.0	0	0	8	0	8	0	flying_melee_shock_highvalue	false	false	false	false
wh_main_brt_cha_king_louen_leoncoeur_4	war_beast	com	wh_main_unit_short_text_brt_louen_leoncoeur	wh_main_unit_long_text_brt_louen_leoncoeur	2100	wh_main_infantry_standard_hero_blood	hu1_leoncoeur_bc2b_hippogryph_wb_sword_shield	1	wh_main_brt_mnt_hippogryph_lords	0		wh_main_monster	1	74	6125	mail_100	none		10	0	claw_S5_A9_mag_char	56	69	50	33	20	placeholder	false	trained	0	wh_main_brt_cha_king_louen_leoncoeur_4			true	40.0	1500.0	0.0	wh_encourage_fear_terror	60	80	0	false	vo_sel_default	vo_sel_generic	vo_sel_culture	1.0	large	0.0	0	0	8	0	0	0	flying_melee_shock_highvalue	false	false	false	false
wh_main_brt_cha_lord_0	inf_melee	com	wh_main_unit_short_text_brt_lord	wh_main_unit_long_text_brt_lord	2100	wh_main_infantry_standard_hero_blood_dismembers	hu1_empire_sword_and_shield	0		0		wh_main_infantry	1	74	2675	mail_80	wh_missile_block_35_wood		10	0	sword_S4_A4_char	56	16	52	33	20	placeholder	false	trained	0	A_blank_record			true	40.0	1500.0	0.0	wh_encourage_hideForest	60	80	0	false	vo_sel_default	vo_sel_generic	vo_sel_culture	1.0	small	10.0	0	0	0	0	16	0	melee_highvalue	false	false	false	true
wh_main_brt_cha_lord_2	war_beast	com	wh_main_unit_short_text_brt_lord	wh_main_unit_long_text_brt_lord	2100	wh_main_infantry_standard_hero_blood_dismembers	hu1_bretonnian_bc2b_hippogryph_wb_sword_shield	1	wh_main_brt_mnt_hippogryph_lords	0		wh_main_monster	1	74	6125	mail_100	none		10	0	claw_S5_A8_char	48	68	44	33	20	placeholder	false	trained	0	wh_main_brt_cha_lord_2			true	40.0	1500.0	0.0	wh_encourage_fear_terror	60	80	0	false	vo_sel_default	vo_sel_generic	vo_sel_culture	1.0	large	0.0	0	0	0	0	0	0	flying_melee_shock_highvalue	false	false	false	false
wh_main_brt_cha_lord_3	cavalry	com	wh_main_unit_short_text_brt_lord	wh_main_unit_long_text_brt_lord	2100	wh_main_infantry_standard_hero_blood_dismembers	hu1_empire_hr1_pegasus_sword_and_shield	1	wh_main_brt_mnt_royal_pegasus	0		wh_main_monstrous_cavalry	1	74	4475	mail_90	wh_missile_block_35_wood		10	0	sword_S4_A6_char	48	47	46	33	20	placeholder	false	trained	0	A_blank_record			true	40.0	1500.0	0.0	wh_encourage	60	80	0	false	vo_sel_default	vo_sel_generic	vo_sel_culture	1.0	large	0.0	0	0	0	0	8	0	flying_melee_shock_highvalue	false	false	false	false
wh_main_brt_cha_lord_4	cavalry	com	wh_main_unit_short_text_brt_lord	wh_main_unit_long_text_brt_lord	2100	wh_main_infantry_standard_hero_blood_dismembers	hu1_empire_hr1_warhorse_sword_and_shield	1	wh_main_brt_mnt_warhorse_barded	0		wh_main_cavalry_chaotic	1	74	2675	mail_105	wh_missile_block_35_wood		10	0	sword_S4_A4_char	56	32	52	33	20	placeholder	false	trained	0	A_blank_record			true	40.0	1500.0	0.0	wh_encourage_hideForest	60	80	0	false	vo_sel_default	vo_sel_generic	vo_sel_culture	1.0	large	8.0	0	0	0	0	16	0	melee_cav_shock_highvalue	false	false	false	false
wh_main_brt_cha_paladin_0	inf_melee	com	wh_main_unit_short_text_brt_paladin	wh_main_unit_long_text_brt_paladin	2100	wh_main_infantry_standard_hero_blood_dismembers	hu1_paladin_sword_and_shield	0		0		wh_main_infantry	1	68	2075	plate_80	wh_missile_block_35_wood		10	0	sword_S4_A3_char	48	15	46	33	20	placeholder	false	trained	0	A_blank_record			true	40.0	1500.0	0.0	wh_encourage_hideForest	60	80	0	false	vo_sel_default	vo_sel_generic	vo_sel_culture	1.0	small	10.0	0	0	0	0	16	0	melee_highvalue	false	false	false	true
wh_main_brt_cha_paladin_3	cavalry	com	wh_main_unit_short_text_brt_paladin	wh_main_unit_long_text_brt_paladin	2100	wh_main_infantry_standard_hero_blood_dismembers	hu1_paladin_hr1_pegasus_lancer	1	wh_main_brt_mnt_pegasus	0		wh_main_monstrous_cavalry	1	68	3875	plate_90	wh_missile_block_35_wood		10	0	sword_S4_A5_char	42	47	42	33	20	placeholder	false	trained	0	A_blank_record			true	40.0	1500.0	0.0	wh_encourage	60	80	0	false	vo_sel_default	vo_sel_generic	vo_sel_culture	1.0	large	0.0	0	0	0	0	8	0	flying_melee_flanker_shock_highvalue	false	false	false	false
wh_main_brt_cha_paladin_4	cavalry	com	wh_main_unit_short_text_brt_paladin	wh_main_unit_long_text_brt_paladin	2100	wh_main_infantry_standard_hero_blood_dismembers	hu1_paladin_hr1_warhorse_lance_sword_shield	1	wh_main_brt_mnt_warhorse_barded	0		wh_main_cavalry_chaotic	1	68	2075	plate_105	wh_missile_block_35_wood		10	0	sword_S4_A3_char	48	31	46	33	20	placeholder	false	trained	0	A_blank_record			true	40.0	1500.0	0.0	wh_encourage_hideForest	60	80	0	false	vo_sel_default	vo_sel_generic	vo_sel_culture	1.0	large	8.0	0	0	0	0	16	0	melee_flanker_shock_highvalue	false	false	false	false
wh_main_brt_inf_men_at_arms	inf_melee	inf_mel	wh_main_unit_short_text_brt_men_at_arms	wh_main_unit_long_text_brt_men_at_arms	2100	wh_main_infantry_standard_blood_dismembers	hu1_men_arms_halberd	0		0		wh_main_infantry	8	52	55	leather_30	none		10	0	halberd_S4_A1	18	13	20	40	25	placeholder	false	trained	0	seb_whii_brt_foot_infantry			true	40.0	1500.0	0.0	wh_chargeReflectorVsL_expendable_hideForest	60	80	0	false	vo_sel_bretonnian_men_at_arms_poleman	vo_sel_melee	vo_sel_culture	1.0	small	10.0	0	0	0	0	0	0	melee	false	false	false	true
wh_main_brt_inf_peasant_bowmen	inf_ranged	inf_mis	wh_main_unit_short_text_brt_peasant_bowmen	wh_main_unit_long_text_brt_peasant_bowmen	2100	wh_main_infantry_standard_light_blood_dismembers	hu1_bretonnian_sword_and_longbow	0		0		wh_main_infantry_ranged	5	38	55	body_5	none	Longbow_STR3_BS3	10	22	sword_S3_A1	14	8	15	7	1	placeholder	false	trained	0	seb_whii_brt_foot_officer_archer			true	40.0	1500.0	0.0	wh_expendable_hideForest	60	80	0	false	vo_sel_bretonnian_peasant_bowmen	vo_sel_missile	vo_sel_culture	1.0	small	10.0	0	0	0	0	0	0	ranged	true	false	false	true
wh_main_brt_inf_spearmen_at_arms	inf_melee	inf_mel	wh_main_unit_short_text_brt_spearmen_at_arms	wh_main_unit_long_text_brt_spearmen_at_arms	2100	wh_main_infantry_standard_blood_dismembers	hu1_men_arms_spear_and_shield	0		0		wh_main_infantry	8	44	55	leather_15	wh_missile_block_55_wood		10	0	spear_S3_A1	18	8	24	31	22	placeholder	false	trained	0	seb_whii_brt_foot_infantry			true	40.0	1500.0	0.0	wh_chargeReflectorVsL_expendable_hideForest	60	80	0	false	vo_sel_bretonnian_spearmen_at_arms	vo_sel_melee	vo_sel_culture	1.0	small	10.0	0	0	0	0	0	0	melee	false	false	false	true
wh_dlc07_brt_art_blessed_field_trebuchet_0	artillery	art_fld	wh_dlc07_unit_short_text_brt_blessed_field_trebuchet	wh_main_unit_long_text_brt_blessed_field_trebuchet	2100	wh_main_infantry_standard_blood_dismembers	hu1_empire_hammer	0		0		wh_main_artillery	5	38	55	body_5	none		10	20	staff_S3_A1	11	6	12	10	2	placeholder	true	trained	4	seb_whii_brt_foot_officer_archer	wh_dlc07_brt_art_field_blessed_trebuchet		true	40.0	1500.0	0.0	wh_cantRun	60	80	0	false	vo_sel_bretonnian_blessed_field_trebuchet	vo_sel_artillery	vo_sel_culture	1.0	small	10.0	0	0	0	0	0	0	ranged_indirect_arty	false	false	false	false
wh_main_brt_art_field_trebuchet	artillery	art_fld	wh_main_unit_short_text_brt_field_trebuchet	wh_main_unit_long_text_brt_field_trebuchet	2100	wh_main_infantry_standard_blood_dismembers	hu1_empire_hammer	0		0		wh_main_artillery	5	38	55	body_5	none		10	22	staff_S3_A1	11	6	12	10	2	placeholder	true	trained	4	seb_whii_brt_foot_officer_archer	wh_main_brt_art_field_trebuchet		true	40.0	1500.0	0.0	wh_cantRun	60	80	0	false	vo_sel_bretonnian_field_trebuchet	vo_sel_artillery	vo_sel_culture	1.0	small	10.0	0	0	0	0	0	0	ranged_indirect_arty	false	false	false	false
wh2_dlc14_brt_cha_henri_le_massif_0	inf_melee	com	wh_main_unit_short_text_brt_paladin	wh_main_unit_long_text_brt_paladin	2100	wh2_dlc14_brt_henri_le_massif	hu1_paladin_sword_and_shield	0		0		wh_main_infantry	1	68	2375	plate_90	wh_missile_block_35_wood		10	0	sword_S4_A3_char	48	15	48	33	20	placeholder	false	trained	0	A_blank_record			true	40.0	1500.0	0.0	wh_encourage_hideForest	60	80	0	false	vo_sel_default	vo_sel_generic	vo_sel_culture	1.0	small	10.0	0	0	0	0	16	0	melee_highvalue	false	false	false	true
wh2_dlc14_brt_cha_henri_le_massif_3	war_beast	com	wh_main_unit_short_text_brt_paladin	wh_main_unit_long_text_brt_paladin	2100	wh2_dlc14_brt_henri_le_massif	hu1_bretonnian_bc2b_hippogryph_wb_sword_shield	1	wh_main_brt_mnt_hippogryph_lords_faction_colours	0		wh_main_monster	1	68	5375	plate_100	wh_missile_block_35_wood		10	0	sword_S5_A8_char	46	67	42	33	20	placeholder	false	trained	0	wh2_dlc14_brt_cha_henri_le_massif_hippogryph_officer			true	40.0	1500.0	0.0	wh_encourage_fear_terror	60	80	0	false	vo_sel_default	vo_sel_generic	vo_sel_culture	1.0	large	0.0	0	0	0	0	0	0	flying_melee_flanker_shock_highvalue	false	false	false	false
wh2_dlc14_brt_cha_henri_le_massif_4	cavalry	com	wh_main_unit_short_text_brt_paladin	wh_main_unit_long_text_brt_paladin	2100	wh2_dlc14_brt_henri_le_massif	hu1_paladin_hr1_warhorse_lance_sword_shield	1	wh_main_brt_mnt_warhorse_barded_faction_colours	0		wh_main_cavalry_chaotic	1	68	2375	plate_115	wh_missile_block_35_wood		10	0	sword_S4_A3_char	48	31	48	33	20	placeholder	false	trained	0	A_blank_record			true	40.0	1500.0	0.0	wh_encourage_hideForest	60	80	0	false	vo_sel_default	vo_sel_generic	vo_sel_culture	1.0	large	8.0	0	0	0	0	16	0	melee_flanker_shock_highvalue	false	false	false	false
wh2_dlc14_brt_cha_repanse_de_lyonesse_0	inf_melee	com	wh2_dlc14_unit_short_text_brt_cha_repanse_de_lyonesse	wh2_dlc14_unit_long_text_brt_cha_repanse_de_lyonesse	2100	wh2_dlc14_brt_cha_repanse_de_lyonesse_0	hu1_dlc14_repanse_2handed_sword	0		0		wh_main_infantry_2handed	1	74	2675	plate_80	none		10	0	sword_S6_A4_mag_char	59	26	41	71	13	placeholder	false	trained	0	A_blank_record			false	40.0	1500.0	0.0	wh_encourage_hideForest_immuneToPsych	60	80	0	false	vo_sel_default	vo_sel_generic	vo_sel_culture	1.0	small	10.0	0	0	24	0	16	0	melee_highvalue	false	false	false	true
wh2_dlc14_brt_cha_repanse_de_lyonesse_1	cavalry	com	wh2_dlc14_unit_short_text_brt_cha_repanse_de_lyonesse	wh2_dlc14_unit_long_text_brt_cha_repanse_de_lyonesse	2100	wh2_dlc14_brt_cha_repanse_de_lyonesse_1	hu1_dlc14_hr1_warhorse_repanse_2handed_sword	1	wh2_dlc14_brt_ch_repanse_barded_warhorse	0		wh_main_cavalry_ordered	1	74	2675	plate_105	none		10	0	sword_S6_A4_mag_char	59	42	41	71	13	placeholder	false	trained	0	A_blank_record			false	40.0	1500.0	0.0	wh_encourage_hideForest_immuneToPsych	60	80	0	false	vo_sel_default	vo_sel_generic	vo_sel_culture	1.0	large	10.0	0	0	24	0	16	0	melee_cav_shock_highvalue	false	false	false	false
wh_dlc03_bst_cav_razorgor_chariot_0	war_machine	chariot	wh_dlc03_unit_short_text_bst_razorgor_chariot	wh_dlc03_unit_long_text_bst_razorgor_chariot	2100	wh_dlc03_bst_inf_gor_blood_dismembers	hu6_gor_wm_razorgor_chariot_staff_and_sword	1	wh_dlc03_bst_mnt_razorgor_chariot	0		wh_main_chariot	1	60	1100	mail_100	none		10	0	claw_S5_A4_chariot	32	82	28	61	11	placeholder	false	trained	4	wh_dlc03_bst_razorgor_chariot_officer	wh_dlc03_bst_razorgor_chariot	wh_dlc03_bst_razorgor_chariot	true	40.0	1500.0	0.0	wh_fear	60	80	0	false	vo_sel_default	vo_sel_cavalry	vo_sel_culture	1.0	large	8.0	0	0	0	0	0	0	melee_cav_shock	false	false	false	false
wh_dlc03_bst_cha_beastlord_0	inf_melee	com	wh_dlc03_unit_short_text_bst_beastlord	wh_dlc03_unit_long_text_bst_beastlord	2100	wh_dlc03_bst_cha_gor_hero_blood_dismember	hu6_gor_dual_axe	0		0		wh_main_infantry_large	1	74	3125	mail_60	none		10	0	axe_S5_A5_char	54	20	44	71	13	placeholder	false	trained	0	A_blank_record			true	40.0	1500.0	0.0	wh_encourage_hideForest	60	80	0	false	vo_sel_default	vo_sel_culture	vo_sel_culture	1.0	small	10.0	0	0	0	0	16	0	melee_highvalue	false	false	false	true
wh_dlc03_bst_cha_beastlord_0_qb	inf_melee	com	wh_dlc03_unit_short_text_bst_beastlord	wh_dlc03_unit_long_text_bst_beastlord	2100	wh_dlc03_bst_cha_gor_hero_blood_dismember	hu6_gor_dual_axe	0		0		wh_main_infantry_large	1	74	3125	mail_60	none		10	0	axe_S5_A5_char	54	20	44	71	13	placeholder	false	trained	0	A_blank_record			true	40.0	1500.0	0.0	wh_encourage_hideForest_unbreakable	60	80	0	false	vo_sel_default	vo_sel_culture	vo_sel_culture	1.0	small	10.0	0	0	0	0	16	0	melee_highvalue	false	false	false	true
wh_dlc03_bst_cha_beastlord_1	war_machine	com	wh_dlc03_unit_short_text_bst_beastlord	wh_dlc03_unit_long_text_bst_beastlord	2100	wh_dlc03_bst_cha_gor_hero_blood_dismember	hu6_gor_wm_razorgor_chariot_dual_axe	1	wh_dlc03_bst_mnt_razorgor_chariot	0		wh_main_chariot	1	74	6875	mail_100	none		10	0	axe_S5_A4_chariot_char	46	83	38	71	13	placeholder	false	trained	1	wh_dlc03_bst_razorgor_lord_chariot_officer	wh_dlc03_bst_razorgor_chariot	wh_dlc03_bst_razorgor_chariot	true	40.0	1500.0	0.0	wh_encourage_fear	60	80	0	false	vo_sel_default	vo_sel_default	vo_sel_culture	1.0	large_bst	10.0	0	0	0	0	0	0	melee_cav_shock_highvalue	false	false	false	false
